cutout_id,Mvir,redshift
383263,106590500000000.0,0.7003
383265,122161000000000.0,0.6989
383272,124852200000000.0,0.6974
383275,110435100000000.0,0.6965
383295,139365400000000.0,0.6965
383298,114183500000000.0,0.6965
383304,129273400000000.0,0.6968
383309,151091300000000.0,0.6991
383324,145708900000000.0,0.6991
383340,196264900000000.0,0.6989
383347,121103700000000.0,0.6974
383350,105821600000000.0,0.6963
383365,119662000000000.0,0.6963
383384,107071100000000.0,0.7
383400,103611000000000.0,0.6977
383406,185884600000000.0,0.6989
383438,103611000000000.0,0.7003
383445,131099600000000.0,0.7006
383458,113414600000000.0,0.7
383465,152533000000000.0,0.6991
383472,208087000000000.0,0.6974
383485,232499900000000.0,0.6986
383495,112741800000000.0,0.6997
383496,156377600000000.0,0.6986
383498,102073100000000.0,0.698
383521,104956600000000.0,0.7
383524,168776300000000.0,0.6965
383569,233461100000000.0,0.7
383584,201551200000000.0,0.6971
383594,245667600000000.0,0.6986
383629,131676300000000.0,0.7
383632,119758100000000.0,0.7
383633,168488000000000.0,0.698
383635,109377800000000.0,0.6974
383665,133118000000000.0,0.698
383700,168872400000000.0,0.6991
383705,148400100000000.0,0.6994
383737,107455500000000.0,0.7006
383754,489028400000000.0,0.7003
383758,130330700000000.0,0.6986
383779,116874700000000.0,0.6983
383819,248551000000000.0,0.6983
383830,153878600000000.0,0.6963
383840,117066900000000.0,0.6986
383844,100247000000000.0,0.6968
383859,116682500000000.0,0.6968
383869,114471900000000.0,0.6971
383923,138596500000000.0,0.6974
383929,107840000000000.0,0.6983
383954,109185600000000.0,0.6971
383963,167430700000000.0,0.7
383970,135040300000000.0,0.6983
383989,130907400000000.0,0.6968
384007,159549300000000.0,0.6974
384009,132445200000000.0,0.7003
384025,101977000000000.0,0.6971
384028,122833800000000.0,0.6986
384055,101977000000000.0,0.6968
384089,322174300000000.0,0.6991
384115,177138200000000.0,0.6986
384117,145612800000000.0,0.6991
384121,233845500000000.0,0.6965
384123,143882800000000.0,0.6997
384133,111396200000000.0,0.6997
384140,287477200000000.0,0.6965
384153,195399900000000.0,0.6994
384155,113222400000000.0,0.7
384157,146670100000000.0,0.6997
384158,194246500000000.0,0.7
384166,119565900000000.0,0.6986
384177,107840000000000.0,0.6997
384189,197129900000000.0,0.6991
384204,135520800000000.0,0.6968
384230,186365200000000.0,0.7009
384237,101015900000000.0,0.7006
384249,142825500000000.0,0.6991
384250,101208100000000.0,0.6968
384272,131003500000000.0,0.6965
384280,152244700000000.0,0.6963
384304,113799100000000.0,0.6986
384311,302855400000000.0,0.6989
384334,107455500000000.0,0.6968
384336,144555600000000.0,0.7
384341,208567500000000.0,0.6977
384343,104091500000000.0,0.698
384359,177138200000000.0,0.6968
384368,140614900000000.0,0.6997
384378,113030100000000.0,0.6974
384402,115240800000000.0,0.6991
384411,120046500000000.0,0.6983
384421,161760000000000.0,0.6974
384428,245475300000000.0,0.6974
384434,130042300000000.0,0.6983
384437,110338900000000.0,0.6991
384470,130811200000000.0,0.6963
384480,200109500000000.0,0.7006
384494,105244900000000.0,0.6997
384498,167046200000000.0,0.6983
384503,228847600000000.0,0.6991
384567,176369300000000.0,0.6974
384572,120815400000000.0,0.6989
384573,106686600000000.0,0.6989
384603,119181400000000.0,0.698
384604,113318500000000.0,0.6986
384612,165892900000000.0,0.6986
384645,134463600000000.0,0.6968
384650,117163000000000.0,0.7003
384658,100439200000000.0,0.6971
384661,160991100000000.0,0.7003
384667,170314100000000.0,0.6974
384670,134271400000000.0,0.7003
384691,213661600000000.0,0.7006
384695,103130400000000.0,0.6986
384696,150418500000000.0,0.6983
384702,127543400000000.0,0.6977
384727,195015400000000.0,0.6997
384731,100823700000000.0,0.6997
384734,131676300000000.0,0.6977
384736,180982800000000.0,0.6989
384739,113222400000000.0,0.6997
384756,146574000000000.0,0.7
384796,313235700000000.0,0.6983
384801,104764300000000.0,0.6997
384817,164355100000000.0,0.6997
384829,193573700000000.0,0.7006
384842,131868500000000.0,0.6994
384873,101880900000000.0,0.6983
384893,182616700000000.0,0.6977
384894,483261500000000.0,0.7003
384903,383687400000000.0,0.6986
384910,124563800000000.0,0.6983
384929,123410500000000.0,0.6986
384971,175792600000000.0,0.6986
384984,115625200000000.0,0.6974
384995,114568000000000.0,0.6965
385004,116490200000000.0,0.7003
385023,103803200000000.0,0.7003
385025,125909400000000.0,0.7003
385036,612631100000000.0,0.7009
385061,139173200000000.0,0.6963
385071,113991300000000.0,0.698
385118,121199800000000.0,0.6974
385151,155128100000000.0,0.698
385162,104956600000000.0,0.6974
385177,247493700000000.0,0.6994
385189,146477800000000.0,0.6991
385209,217986700000000.0,0.6968
385224,193573700000000.0,0.7009
385229,127255000000000.0,0.6965
385245,115240800000000.0,0.6963
385260,193477600000000.0,0.6974
385266,148207900000000.0,0.6983
385274,130426800000000.0,0.6991
385284,119758100000000.0,0.6986
385292,127255000000000.0,0.6971
385302,139461500000000.0,0.6997
385307,106590500000000.0,0.696
385322,119854200000000.0,0.6997
385330,177330500000000.0,0.6997
385332,285170400000000.0,0.6994
385342,110723400000000.0,0.6971
385351,134463600000000.0,0.7006
385352,132733500000000.0,0.6989
385368,109185600000000.0,0.698
385373,121199800000000.0,0.6991
385378,100343100000000.0,0.6994
385383,132637400000000.0,0.6971
385389,114375700000000.0,0.6977
385391,110819500000000.0,0.7
385399,102457600000000.0,0.6977
385421,108224400000000.0,0.7006
385476,107263300000000.0,0.6997
385493,126582200000000.0,0.6986
385528,154839800000000.0,0.6971
385534,122833800000000.0,0.6974
385541,148015700000000.0,0.6968
385545,137058700000000.0,0.6965
385546,117066900000000.0,0.7006
385548,104956600000000.0,0.6997
385562,134751900000000.0,0.6994
385564,452408900000000.0,0.7006
385577,118124200000000.0,0.6977
385579,107840000000000.0,0.6983
385585,111396200000000.0,0.6997
385586,119181400000000.0,0.6983
385601,210970400000000.0,0.6991
385603,147246700000000.0,0.7003
385614,142633300000000.0,0.6989
385632,147823400000000.0,0.6977
385672,108993400000000.0,0.6989
385695,125717200000000.0,0.6994
385716,135136400000000.0,0.698
385722,209817000000000.0,0.7006
385727,119950400000000.0,0.6965
385742,159933800000000.0,0.698
385803,142825500000000.0,0.6968
385808,134463600000000.0,0.6971
385811,110435100000000.0,0.6968
385862,109858400000000.0,0.6963
385879,112934000000000.0,0.6983
385884,190690300000000.0,0.6997
385886,116105800000000.0,0.6965
385889,216064400000000.0,0.6986
385907,107840000000000.0,0.6997
385909,103803200000000.0,0.6971
385911,136289700000000.0,0.6963
385914,104476000000000.0,0.7003
385922,111780700000000.0,0.7
385924,120719300000000.0,0.6977
385939,111011700000000.0,0.696
385943,217602200000000.0,0.7003
385947,155320300000000.0,0.7
385949,141864400000000.0,0.6997
385963,127158900000000.0,0.7
385983,205395800000000.0,0.6971
385993,151475800000000.0,0.698
385999,139269300000000.0,0.6977
386022,189825300000000.0,0.6986
386028,207606400000000.0,0.6989
386033,130715100000000.0,0.6997
386062,102553700000000.0,0.6991
386066,258931300000000.0,0.6965
386078,181463400000000.0,0.6991
386079,120238700000000.0,0.698
386081,117643600000000.0,0.6989
386091,115913600000000.0,0.6968
386096,112453500000000.0,0.6968
386114,166277300000000.0,0.6997
386118,132829600000000.0,0.6968
386133,128985100000000.0,0.6997
386136,271137800000000.0,0.6977
386138,123506600000000.0,0.6983
386140,114664100000000.0,0.6983
386166,143690500000000.0,0.6968
386186,119854200000000.0,0.6994
386192,128792800000000.0,0.6983
386196,199725000000000.0,0.6983
386198,105052700000000.0,0.6986
386203,142825500000000.0,0.6997
386213,264121500000000.0,0.6965
386230,118412500000000.0,0.7012
386232,227982600000000.0,0.6997
386262,288630500000000.0,0.7035
386270,174927600000000.0,0.7023
386276,106782700000000.0,0.7029
386277,212219900000000.0,0.7012
386283,107936100000000.0,0.7044
386300,114279600000000.0,0.7026
386313,105917700000000.0,0.7009
386324,211066500000000.0,0.7017
386332,131003500000000.0,0.7012
386335,128120100000000.0,0.7029
386337,134655800000000.0,0.7046
386344,135328600000000.0,0.7041
386353,240381300000000.0,0.7032
386359,102073100000000.0,0.7049
386367,140422700000000.0,0.7035
386395,168680200000000.0,0.7023
386410,158203800000000.0,0.7032
386422,120238700000000.0,0.7038
386424,134655800000000.0,0.7046
386430,149265100000000.0,0.7046
386441,142633300000000.0,0.7046
386451,103130400000000.0,0.7038
386459,138212000000000.0,0.7032
386479,111684500000000.0,0.7041
386483,116298000000000.0,0.7032
386486,148688500000000.0,0.7035
386506,224810800000000.0,0.7026
386520,153590300000000.0,0.7015
386554,146958400000000.0,0.7041
386583,114952400000000.0,0.7046
386589,623107500000000.0,0.702
386600,115913600000000.0,0.7041
386614,249992700000000.0,0.702
386615,217506100000000.0,0.7023
386640,235479500000000.0,0.7012
386641,239420100000000.0,0.7012
386666,267389300000000.0,0.7023
386692,105244900000000.0,0.7038
386722,100054700000000.0,0.7023
386726,550156900000000.0,0.7026
386736,139749900000000.0,0.7012
386743,249127700000000.0,0.7006
386753,538719300000000.0,0.7012
386754,102553700000000.0,0.7038
386776,123026000000000.0,0.7044
386797,124852200000000.0,0.7049
386823,457599100000000.0,0.702
386826,149937900000000.0,0.7009
386841,150514600000000.0,0.7006
386852,165220100000000.0,0.7032
386860,116394100000000.0,0.7009
386863,144075000000000.0,0.7041
386881,114568000000000.0,0.7017
386890,123410500000000.0,0.7029
386903,134271400000000.0,0.7035
386915,112261200000000.0,0.7035
386928,106302200000000.0,0.7017
386930,121680400000000.0,0.7041
386939,217986700000000.0,0.7044
386964,138692600000000.0,0.7046
386975,169353000000000.0,0.7046
386982,137539200000000.0,0.7041
386991,200590100000000.0,0.7038
387001,122641500000000.0,0.7032
387009,128696700000000.0,0.702
387022,123218200000000.0,0.7012
387038,125717200000000.0,0.7038
387048,158203800000000.0,0.7041
387059,188864100000000.0,0.7046
387062,151475800000000.0,0.7012
387064,158588200000000.0,0.7009
387069,227117500000000.0,0.7049
387072,242303600000000.0,0.7032
387075,135905300000000.0,0.7009
387078,215680000000000.0,0.7038
387113,118028100000000.0,0.7046
387121,139557600000000.0,0.7041
387123,219524500000000.0,0.7044
387127,177426600000000.0,0.7029
387129,112357300000000.0,0.7017
387139,168199600000000.0,0.7038
387147,131099600000000.0,0.7015
387149,105533200000000.0,0.7015
387163,130619000000000.0,0.7029
387188,150514600000000.0,0.7006
387189,114664100000000.0,0.7026
387209,197802700000000.0,0.7015
387262,190305900000000.0,0.7026
387270,125236600000000.0,0.7023
387279,103514800000000.0,0.7038
387283,115817400000000.0,0.7023
387290,102745900000000.0,0.7038
387344,127062800000000.0,0.7038
387345,162144400000000.0,0.7049
387348,189825300000000.0,0.7038
387363,112453500000000.0,0.7015
387380,110242800000000.0,0.7006
387451,280653100000000.0,0.702
387452,223465200000000.0,0.7026
387459,103418700000000.0,0.7023
387462,225195300000000.0,0.7017
387465,346971800000000.0,0.7017
387466,104091500000000.0,0.7032
387468,100439200000000.0,0.7044
387469,265178700000000.0,0.7041
387487,100631400000000.0,0.702
387495,119565900000000.0,0.7049
387499,184923500000000.0,0.7038
387506,169353000000000.0,0.7012
387509,148688500000000.0,0.7032
387512,155897000000000.0,0.7029
387516,116009700000000.0,0.7026
387532,168199600000000.0,0.7035
387546,156089200000000.0,0.7015
387557,106109900000000.0,0.7049
387558,137154800000000.0,0.7038
387559,101496500000000.0,0.702
387567,145708900000000.0,0.7017
387577,159741600000000.0,0.7009
387580,118412500000000.0,0.7009
387590,111204000000000.0,0.7029
387626,103995400000000.0,0.7038
387631,189152500000000.0,0.7038
387632,131484000000000.0,0.7012
387655,349759100000000.0,0.7038
387663,120815400000000.0,0.7017
387668,280076400000000.0,0.7009
387670,108032200000000.0,0.7046
387688,113414600000000.0,0.7046
387693,119085300000000.0,0.7044
387698,133406300000000.0,0.7015
387703,110435100000000.0,0.7032
387706,287669400000000.0,0.7032
387708,215872200000000.0,0.7032
387711,126197800000000.0,0.7023
387730,114568000000000.0,0.702
387733,177907100000000.0,0.702
387768,104283800000000.0,0.7052
387778,123698800000000.0,0.7032
387786,125621100000000.0,0.7006
387793,187230200000000.0,0.7023
387826,115048500000000.0,0.7015
387829,115721300000000.0,0.7035
387850,111684500000000.0,0.7015
387865,193862100000000.0,0.7017
387872,163201700000000.0,0.702
387885,107840000000000.0,0.7049
387927,146766200000000.0,0.7032
387942,161760000000000.0,0.7032
387949,148496200000000.0,0.7017
387957,141960500000000.0,0.7046
387974,177138200000000.0,0.7026
387978,204050200000000.0,0.7023
388017,155897000000000.0,0.7006
388020,136770300000000.0,0.7029
388027,104956600000000.0,0.7044
388046,104764300000000.0,0.7032
388053,145805000000000.0,0.7015
388077,175888700000000.0,0.7044
388078,116298000000000.0,0.7049
388086,106590500000000.0,0.7035
388110,181463400000000.0,0.7026
388135,151764100000000.0,0.7029
388150,111396200000000.0,0.7032
388201,190978600000000.0,0.7023
388202,172909200000000.0,0.7035
388203,327556700000000.0,0.7017
388205,204626800000000.0,0.7017
388212,129273400000000.0,0.7038
388213,132156800000000.0,0.7009
388214,245283100000000.0,0.7052
388222,375902100000000.0,0.7029
388234,105244900000000.0,0.7044
388236,152052500000000.0,0.7046
388239,119950400000000.0,0.7035
388240,138115900000000.0,0.7049
388250,181559500000000.0,0.7038
388254,118604800000000.0,0.7032
388290,141960500000000.0,0.7029
388378,175600400000000.0,0.7035
388381,149457400000000.0,0.7044
388387,146766200000000.0,0.7049
388410,258066300000000.0,0.7035
388428,242399700000000.0,0.7012
388442,139749900000000.0,0.7032
388447,139846000000000.0,0.7012
388464,313812400000000.0,0.7038
388466,281422000000000.0,0.7017
388467,224810800000000.0,0.7023
388475,159837700000000.0,0.7023
388486,105725500000000.0,0.7017
388492,155512600000000.0,0.7038
388506,113414600000000.0,0.7044
388541,112934000000000.0,0.7023
388547,120719300000000.0,0.7017
388554,176465400000000.0,0.7032
388558,109954500000000.0,0.7041
388568,124948300000000.0,0.7009
388583,162913300000000.0,0.7023
388640,101400300000000.0,0.7029
388648,105725500000000.0,0.7046
388649,132925800000000.0,0.7041
388695,143498300000000.0,0.7038
388720,131964600000000.0,0.7055
388722,126197800000000.0,0.7029
388732,122641500000000.0,0.7029
388735,131195700000000.0,0.7041
388751,420979600000000.0,0.702
388754,440779100000000.0,0.7023
388761,188864100000000.0,0.7012
388789,186941900000000.0,0.702
388810,131003500000000.0,0.7015
388811,118220300000000.0,0.7015
388822,136866400000000.0,0.7046
388837,137731500000000.0,0.7044
388858,152725300000000.0,0.7029
388865,121584300000000.0,0.7049
388872,372153700000000.0,0.7012
388890,276231800000000.0,0.7026
388891,107455500000000.0,0.7044
388902,138884800000000.0,0.7046
388917,182232300000000.0,0.7046
388918,115048500000000.0,0.7046
388941,325346100000000.0,0.7049
388945,142633300000000.0,0.7038
388972,167815200000000.0,0.7015
388986,116490200000000.0,0.7038
389001,109954500000000.0,0.7029
389013,122737700000000.0,0.7017
389015,104764300000000.0,0.7012
389018,128408400000000.0,0.7038
389021,164931700000000.0,0.7023
389028,211162600000000.0,0.7032
389030,165316200000000.0,0.7017
389085,156089200000000.0,0.7026
389089,105148800000000.0,0.7046
389096,123891000000000.0,0.7052
389097,367732400000000.0,0.7015
389100,178195500000000.0,0.7026
389102,170314100000000.0,0.7015
389114,172428600000000.0,0.7015
389129,194727100000000.0,0.7038
389139,199532800000000.0,0.7032
389162,175408200000000.0,0.7012
389171,168872400000000.0,0.7029
389175,104091500000000.0,0.702
389186,105917700000000.0,0.7026
389191,112741800000000.0,0.7012
389196,181367200000000.0,0.7009
389197,103226500000000.0,0.7032
389199,129081200000000.0,0.702
389208,168776300000000.0,0.7044
389215,123218200000000.0,0.7046
389231,582162900000000.0,0.7049
389237,179637200000000.0,0.7049
389238,105629400000000.0,0.7026
389268,113895200000000.0,0.7015
389272,104091500000000.0,0.7035
389276,149361300000000.0,0.7038
389283,229232000000000.0,0.7017
389296,125332700000000.0,0.7029
389299,142441000000000.0,0.7012
389304,119950400000000.0,0.7041
389313,202320100000000.0,0.7012
389324,119662000000000.0,0.7029
389329,122161000000000.0,0.7038
389335,193477600000000.0,0.7032
389340,120238700000000.0,0.7026
389349,106206000000000.0,0.7015
389357,438568500000000.0,0.7015
389358,156089200000000.0,0.7029
389364,126870600000000.0,0.7035
389367,119181400000000.0,0.7046
389368,131195700000000.0,0.7041
389370,154551400000000.0,0.702
389377,107167200000000.0,0.7046
389472,282479200000000.0,0.7017
389504,335534200000000.0,0.7044
389542,154839800000000.0,0.7009
389574,169833600000000.0,0.7017
389586,113222400000000.0,0.7049
389594,261430300000000.0,0.7041
389602,193862100000000.0,0.7041
389636,138884800000000.0,0.7015
389664,1078784000000000.0,0.7052
389683,125813300000000.0,0.7029
389692,132060700000000.0,0.7017
389696,170794700000000.0,0.7035
389725,107167200000000.0,0.7023
389765,169545200000000.0,0.7041
389767,104572100000000.0,0.7006
